index,Geography,01-Apr,May-17,18-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,<1-9999,"10,000-14,999","15,000-24,999","25,000-34,999","35,000-49,999","50,000-64,999","65,000-74,999",White,Latino,Black,Asian,migration rate,migration st. dev. ,unemployment rate,unemployment st. dev.,birth rate,birth st. dev,death rate,death st. dev.,01-Apr,May-17,18-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,<1-9999,"10,000-14,999","15,000-24,999","25,000-34,999","35,000-49,999","50,000-64,999","65,000-74,999",White,Latino,Black,Asian,Initial Population,Initial Amenities,Population Density,prop_of_pop_modeled,emp_density,world_side_size,prop_tertiary_job,prop_tertiary_people,pareto_alpha,job_1_amenity_effect,job_1_price_effect,job_2_amenity_effect,job_2_price_effect,vacant_amenity_effect,vacant_price_effect,hood_price_effect,hood_amenities_effect,real_modeled_population
197,"Stockton, CA Urbanized Area",0.072086704,0.311130535,0.348628103,0.439492506,0.523407516,0.60361048,0.674162847,0.744432082,0.812356137,0.88066453,0.94621931,0.234332811,0.383304607,0.557305604,0.684963673,0.804668023,0.880569976,0.91176978,0.235455876,0.472775483,0.573655824,0.766628059,0.005684591,0.004735272,0.1526,0.021294131,0.014078016,0.000439646,0.007290222,0.00025654,0.086824282,0.305972964,0.352984642,0.493860244,0.610609131,0.706640748,0.771815682,0.832952633,0.882349695,0.933267516,0.969958884,0.293853191,0.457221828,0.642222929,0.762390236,0.864481569,0.919766162,0.94287112,0.211102144,0.433031383,0.559620411,0.735394638,400,86,3588,0.001204819,44,10,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,332000
198,"Syracuse, NY Urbanized Area",0.057624061,0.250146066,0.295778596,0.386000864,0.470082887,0.545050285,0.612622397,0.683309619,0.763796086,0.850178826,0.930781223,0.200978597,0.297446066,0.453940963,0.58503964,0.730287122,0.836175032,0.881244654,0.761319411,0.787485319,0.910969404,0.949495952,-0.004298176,0.001724695,0.0764,0.0062482,0.010984446,0.000207352,0.008756889,0.00021295,0.061598671,0.197760109,0.342978701,0.528062137,0.664945473,0.751178934,0.808666794,0.859938304,0.905016861,0.9438022,0.974877261,0.336507379,0.448594519,0.601308855,0.726941321,0.846916725,0.915047435,0.937956781,0.639686355,0.669220519,0.846816138,0.921563562,400,38,1779,0.001153532,44,14,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,346761
199,"Tallahassee, FL Urbanized Area",0.048025338,0.19783564,0.272101316,0.480050866,0.574397494,0.648943225,0.708762804,0.76756707,0.826364949,0.887176124,0.94679045,0.261601144,0.361830398,0.504344471,0.629272971,0.77043649,0.851517387,0.887473897,0.558516381,0.607737888,0.930642867,0.96593758,-0.000178357,0.005986367,0.1066,0.009971961,0.010753215,0.000246178,0.006844381,0.000111525,0.04417606,0.141407111,0.292000909,0.633872819,0.762103907,0.830526609,0.874092908,0.908981612,0.935986562,0.960167052,0.982693707,0.412477728,0.541065613,0.693752765,0.809976124,0.905340822,0.939632253,0.955703746,0.502452498,0.558819328,0.912135872,0.954877403,400,57,1733,0.00182446,44,11,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,219243
200,"Thousand Oaks, CA Urbanized Area",0.046960552,0.264549974,0.301778952,0.372968281,0.433042118,0.491819274,0.55464156,0.634822579,0.731337047,0.834465237,0.925277106,0.166940856,0.24535038,0.363276086,0.455137117,0.558391916,0.643751232,0.687788918,0.686035989,0.806015817,0.818821318,0.905990602,-0.001594003,0.001640561,0.0802,0.010533755,0.012737353,0.000344722,0.006437583,0.000178378,0.063804361,0.257765819,0.322915595,0.431577698,0.550037592,0.640631554,0.734201258,0.809576194,0.873143128,0.929049108,0.967243085,0.201107251,0.284183673,0.395549284,0.505818498,0.611409032,0.699750326,0.742173252,0.650166653,0.753032215,0.780528185,0.891132003,400,100,2169,0.002153954,44,9,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,185705
201,"Toledo, OH--MI Urbanized Area",0.06168297,0.263749056,0.296009305,0.382062662,0.464961484,0.539577244,0.608545227,0.682478061,0.758810543,0.843892188,0.927242061,0.219843751,0.329300612,0.500692645,0.631768056,0.769965507,0.861262029,0.899178076,0.730492133,0.759488587,0.926177052,0.943871911,-0.003139829,0.000815894,0.1042,0.018988418,0.011647338,0.000162471,0.009683875,0.000244573,0.075793569,0.249870724,0.306856988,0.488541062,0.630161509,0.716016264,0.772690166,0.832810544,0.889274455,0.933146791,0.972107967,0.307706549,0.443294821,0.630505759,0.766763392,0.876161145,0.936054688,0.956000214,0.617730581,0.64690473,0.889000203,0.911544988,400,37,1769,0.00094067,44,16,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,425229
202,"Topeka, KS Urbanized Area",0.069348225,0.281248249,0.311237666,0.390869487,0.472960532,0.554552048,0.622404885,0.695779771,0.766448869,0.84807881,0.926408971,0.193505288,0.297056566,0.47320051,0.620707647,0.786166827,0.883401161,0.918364229,0.718374642,0.802652513,0.895292772,0.908285886,-0.003459252,0.001514832,0.07,0.010217632,0.012715172,0.000358668,0.009572135,0.000222715,0.094854997,0.273707757,0.329855397,0.501438044,0.632148278,0.718207238,0.781936566,0.841351762,0.885827275,0.934105616,0.970256451,0.294654682,0.420135044,0.619194946,0.742829849,0.872087974,0.937949152,0.95279967,0.653575882,0.720598009,0.865686911,0.881406307,400,43,1570,0.003202126,44,9,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,124917
203,"Trenton, NJ Urbanized Area",0.056292586,0.243661063,0.282262032,0.372546527,0.449734251,0.523808471,0.599567758,0.682368158,0.767079458,0.856637495,0.930565634,0.195824525,0.279498309,0.427889876,0.541082032,0.667075175,0.774813834,0.823822603,0.520583377,0.6273474,0.873042416,0.930751522,-0.001479661,0.000569239,0.0998,0.01133843,0.010184739,0.000172591,0.008592914,0.000234268,0.066261513,0.215514805,0.300391021,0.444579888,0.580936565,0.673008975,0.74771512,0.815124962,0.874113726,0.925741408,0.961139378,0.31122155,0.402469669,0.564646756,0.662537213,0.769903006,0.858230097,0.89491501,0.422939048,0.546629133,0.863829296,0.914647959,400,48,2399,0.001579255,44,10,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,253284
204,"Tucson, AZ Urbanized Area",0.057958762,0.250780686,0.292233385,0.40563304,0.485601677,0.561971298,0.631710738,0.701059834,0.77221932,0.850711097,0.927391919,0.221924111,0.337532847,0.518614673,0.652349991,0.783765296,0.863577685,0.895631667,0.51976764,0.772734323,0.810514635,0.839522701,0.008390579,0.004551983,0.1002,0.009987993,0.011560453,0.000335896,0.008575715,0.00027966,0.066387544,0.225104526,0.299337161,0.500769024,0.622514644,0.713157003,0.778932122,0.831162874,0.878562921,0.923153499,0.966572785,0.305535075,0.429500154,0.633279953,0.757223117,0.863734058,0.920452962,0.938830682,0.481637948,0.716377422,0.772564163,0.805411562,400,71,2002,0.000565306,44,19,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,707582
205,"Tulsa, OK Urbanized Area",0.069651455,0.282839984,0.311578177,0.392107842,0.478092103,0.561415166,0.638036001,0.711481644,0.785113192,0.862348203,0.936800144,0.183543666,0.284370878,0.458890529,0.601627342,0.751350098,0.843534434,0.88035859,0.641366164,0.710492,0.81219819,0.838740989,0.003864911,0.00243941,0.065,0.00497996,0.013629572,4.90E-05,0.009398773,0.000170075,0.088979277,0.27429109,0.314791084,0.466068998,0.610669835,0.707040417,0.78176454,0.838785156,0.887411435,0.932067092,0.972658743,0.234011352,0.353024577,0.556756113,0.707279705,0.839383946,0.907229607,0.93304199,0.573295863,0.653484874,0.779216294,0.813474988,400,51,1729,0.000688538,44,18,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,580941
206,"Tuscaloosa, AL Urbanized Area",0.054259601,0.222847453,0.302652427,0.463236563,0.557332764,0.633633172,0.697433854,0.760125437,0.81672403,0.878336319,0.943293163,0.282818754,0.402672802,0.566082911,0.690324852,0.810941335,0.888063998,0.914478879,0.548690372,0.574229895,0.959976663,0.979397951,0.004542384,0.001277509,0.0778,0.005775812,0.012102632,0.000113599,0.008478754,0.000201472,0.043865188,0.174507018,0.398502966,0.644007262,0.746023916,0.810601576,0.859182814,0.902995383,0.927516213,0.954069484,0.97935988,0.496695902,0.62127424,0.745809331,0.838073244,0.912320307,0.953439895,0.966318958,0.590734276,0.610977704,0.948482218,0.97132973,400,57,1424,0.003137476,44,9,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,127491
207,"Tyler, TX Urbanized Area",0.070756581,0.285924252,0.325862619,0.429364744,0.521975375,0.60033555,0.670542703,0.741666724,0.806987958,0.87664395,0.944247821,0.208933495,0.326479372,0.521343746,0.651225432,0.781115927,0.866603237,0.896170856,0.529188143,0.724670163,0.934552144,0.953955659,0.003983635,0.002655167,0.0692,0.005268776,0.014016376,0.000187735,0.009119741,0.000202948,0.067859144,0.239398468,0.314527679,0.497625942,0.639540133,0.736292733,0.795387322,0.846122112,0.891797434,0.939473193,0.970024597,0.279029648,0.408049118,0.589754305,0.717070087,0.82857051,0.898250238,0.917837282,0.539170406,0.67465616,0.921812411,0.95058918,400,57,1279,0.003466415,44,9,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,115393
208,"Vallejo, CA Urbanized Area",0.060389395,0.249203598,0.276078278,0.360583525,0.443075422,0.514069197,0.58748093,0.658685323,0.738227172,0.828525821,0.916363556,0.194229831,0.297907907,0.435092016,0.551747407,0.687665813,0.793289545,0.835888433,0.311887093,0.465999633,0.633907947,0.864903547,0.006219343,0.001272935,0.1224,0.01609472,0.011751422,0.000304225,0.007947907,0.000245243,0.081397701,0.244363001,0.273820215,0.396228247,0.527632824,0.623900714,0.696245237,0.767966797,0.837099423,0.898044546,0.952679142,0.234461531,0.344443682,0.500594993,0.617865806,0.75590416,0.853849146,0.888553252,0.309393784,0.467626998,0.657526713,0.855988452,400,93,3436,0.002771292,44,6,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,144337
209,"Victorville--Hesperia, CA Urbanized Area",0.077571264,0.336008808,0.370424318,0.453701422,0.533533337,0.609967205,0.679268268,0.749328943,0.817447491,0.888143868,0.948353839,0.234273207,0.374887783,0.553612439,0.663497113,0.790041072,0.872824502,0.90677461,0.361077777,0.714744475,0.832265612,0.861620354,9.93E-06,0.001963255,0.154,0.014240786,0.014519593,0.000226356,0.006561888,0.000197757,0.101089491,0.362410129,0.391430785,0.50898802,0.611043119,0.699710692,0.77948194,0.84513584,0.890991021,0.938350755,0.971443435,0.295655177,0.439381839,0.628146741,0.739965322,0.860331096,0.919226148,0.946119589,0.328781911,0.659202911,0.822433146,0.850106324,400,71,1780,0.001346829,44,13,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,296994
210,"Visalia, CA Urbanized Area",0.083694435,0.334243245,0.36690461,0.452240703,0.53626367,0.615627904,0.684722229,0.758403954,0.825847579,0.891097972,0.948144092,0.220123033,0.352704299,0.530368091,0.657776973,0.784933617,0.866537382,0.899760225,0.380928776,0.804706519,0.830061513,0.870081341,-0.00366675,0.001265861,0.1038,0.019363884,0.016880057,0.000718422,0.006429556,0.000184211,0.119263764,0.335426994,0.373949527,0.505026035,0.639168113,0.725054006,0.794263452,0.852590437,0.902626025,0.943571045,0.972678346,0.27401085,0.42914489,0.602392639,0.728175116,0.843226486,0.899833072,0.92552811,0.369371509,0.813571899,0.849991986,0.890057049,400,86,3138,0.002009374,44,8,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,199067
211,"Waco, TX Urbanized Area",0.07071893,0.270470327,0.32827755,0.46750532,0.550827482,0.624929226,0.693073624,0.751521226,0.812794565,0.879649093,0.945258006,0.257504901,0.384199978,0.574915731,0.70317809,0.821795508,0.896257419,0.924240737,0.495444358,0.722954868,0.904599692,0.923414541,0.004421697,0.002839498,0.0674,0.01013114,0.014225273,0.000239341,0.008410979,0.000123296,0.076657121,0.217203853,0.340177037,0.578802395,0.704285342,0.773194481,0.829773496,0.876282218,0.908586306,0.944951835,0.980312419,0.371717735,0.494303335,0.685376929,0.804890171,0.888506517,0.943289382,0.960556338,0.524935909,0.722490511,0.903142948,0.933320416,400,57,1703,0.002603167,44,10,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,153659
212,"Waldorf, MD Urbanized Area",0.059098633,0.281917059,0.309977605,0.382789376,0.453436017,0.527528072,0.603646266,0.695239456,0.791724743,0.878091084,0.945891344,0.131430062,0.198322791,0.307427454,0.398067167,0.533835018,0.662852299,0.729090316,0.34847926,0.381643493,0.899379373,0.938209965,0.001157851,0.002926287,0.0634,0.01251559,0.013126785,0.000122944,0.006849019,0.000337582,0.074187933,0.265509834,0.296029483,0.423793474,0.584873514,0.661968962,0.744360902,0.811381903,0.886551354,0.928386237,0.965980221,0.155486553,0.241582837,0.356292342,0.467255184,0.645478341,0.764832683,0.80584069,0.319688716,0.362888024,0.895373973,0.922836144,400,50,1503,0.003915235,44,8,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,102165
213,"Warner Robins, GA Urbanized Area",0.065964884,0.28596634,0.314442758,0.39651027,0.483239244,0.570255942,0.645259332,0.718652128,0.797453807,0.877265827,0.946294808,0.18934145,0.288908472,0.44523027,0.587168915,0.730906017,0.834404913,0.880542055,0.56897992,0.604049596,0.912336784,0.941492996,-0.00254133,0.00272616,0.095,0.009528903,0.013885271,0.000328188,0.009314697,0.000264174,0.094283716,0.305902164,0.329845774,0.473378607,0.613552709,0.718943242,0.796939414,0.855252503,0.895584879,0.944787986,0.978540931,0.228364589,0.346482647,0.535986274,0.686418229,0.854564884,0.914873122,0.944237079,0.509645466,0.549487543,0.918332996,0.942823403,400,48,1202,0.003307179,44,10,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,120949
214,"Waterbury, CT Urbanized Area",0.059236749,0.263866068,0.297762585,0.375294213,0.45609993,0.527094295,0.597690919,0.678606984,0.760849662,0.85075977,0.929365785,0.184243073,0.288714465,0.451180536,0.584194903,0.723588108,0.830800465,0.876129078,0.607468947,0.745262963,0.87335404,0.894826455,-0.00298365,0.001072496,0.1116,0.007552483,0.009908889,0.00016226,0.009005518,0.000183904,0.09769028,0.272746872,0.3069272,0.431526649,0.574323596,0.680960734,0.749252795,0.816927494,0.87755642,0.940174625,0.973698394,0.234807742,0.358330218,0.55087573,0.700813897,0.834143395,0.916252049,0.94055391,0.389089462,0.626545953,0.805978301,0.82411316,400,64,1827,0.002425257,44,10,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,164931
215,"Wichita, KS Urbanized Area",0.07292827,0.291714533,0.320667998,0.404683562,0.492199714,0.573733676,0.646441586,0.714976201,0.786173065,0.863840786,0.936493484,0.188044785,0.288097174,0.458881209,0.603465694,0.754824459,0.857389193,0.894548009,0.681209653,0.7849603,0.880934012,0.925180262,-0.002061931,0.000906399,0.0726,0.012224565,0.014239406,0.000501494,0.008525169,0.00018361,0.089289795,0.266108222,0.304839851,0.486211663,0.632981658,0.715929041,0.780710261,0.835412173,0.887530862,0.937158287,0.972044341,0.24891367,0.372447606,0.571490098,0.715843107,0.849109787,0.925783503,0.946183426,0.64187244,0.758056177,0.886039108,0.923717271,400,48,1923,0.000968619,44,15,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,412959
216,"Wilmington, NC Urbanized Area",0.054188229,0.223641365,0.260688598,0.369551953,0.454489612,0.536965056,0.613236173,0.692788188,0.769104502,0.845491693,0.925599426,0.206934809,0.308577385,0.473353928,0.606797513,0.749336347,0.840469116,0.874920113,0.764822601,0.80511642,0.94582619,0.959849701,0.021061602,0.00244365,0.0874,0.012563439,0.009864747,0.000266597,0.009200718,0.000255266,0.054558229,0.170540495,0.26609492,0.490132519,0.611958233,0.720202534,0.77386438,0.824139351,0.871371466,0.920406037,0.970482351,0.312020082,0.430782256,0.591259199,0.729582201,0.84179055,0.901586061,0.927084998,0.771593726,0.809472996,0.933627274,0.955672809,400,57,1456,0.002054411,44,12,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,194703
217,"Winston-Salem, NC Urbanized Area",0.063299754,0.271592818,0.307193341,0.387566288,0.46252739,0.539353814,0.61222018,0.692462536,0.773753732,0.85705378,0.933500199,0.203488131,0.311246742,0.486340012,0.625310322,0.771232425,0.859578305,0.892140891,0.59440584,0.679230228,0.927013934,0.948863074,0.005274471,0.000964329,0.0934,0.01190966,0.011556146,0.000201809,0.008751559,0.000236604,0.087338675,0.26437121,0.319728237,0.471970245,0.599000913,0.688134822,0.757504183,0.823378095,0.882756585,0.932700759,0.97325813,0.288719723,0.418077113,0.618274839,0.750242215,0.872886802,0.926134454,0.944893722,0.49948034,0.60883771,0.916253746,0.944378935,400,43,1054,0.001176488,44,18,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,339995
218,"Winter Haven, FL Urbanized Area",0.068575411,0.288048553,0.315457254,0.388832487,0.465766571,0.541479421,0.611071294,0.685070714,0.762089915,0.844288878,0.921985308,0.211653891,0.34807003,0.565057909,0.7099809,0.849487602,0.917901426,0.941804332,0.601034931,0.77745097,0.947910668,0.959375701,0.018745796,0.00626607,0.1074,0.017738095,0.011539615,0.000135254,0.00989523,0.000154108,0.092788499,0.334352048,0.358416505,0.452928982,0.561404259,0.650958518,0.720202603,0.780762682,0.846801023,0.902666467,0.952526483,0.273122804,0.404026064,0.638828744,0.769629872,0.888430427,0.94128401,0.958973364,0.572475419,0.756570404,0.940801435,0.950769897,400,71,1207,0.002467141,44,12,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,162131
219,"Worcester, MA--CT Urbanized Area",0.054497158,0.246796218,0.286494789,0.374107148,0.451220467,0.525813657,0.598806319,0.680844118,0.768186479,0.857334356,0.936275494,0.19026019,0.288280348,0.435872558,0.559107976,0.689946648,0.794497534,0.841512066,0.75297799,0.821911393,0.882077103,0.939763655,0.002880944,0.00086062,0.0788,0.01133843,0.010909484,0.000216871,0.007647262,0.000132274,0.064414342,0.211608331,0.28888148,0.442097556,0.581684878,0.685909621,0.756631343,0.822640576,0.878705801,0.93350955,0.970106108,0.25912728,0.378433465,0.539025965,0.668271279,0.794928754,0.882237357,0.91180283,0.662344732,0.764780664,0.834054367,0.90600513,400,52,1386,0.000949023,44,17,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,421486
220,"Yakima, WA Urbanized Area",0.078357961,0.310258883,0.342058528,0.426801917,0.505732699,0.588596014,0.660263282,0.728382292,0.798918284,0.870319792,0.941852385,0.221633486,0.340277128,0.543749101,0.689034347,0.820961108,0.895952714,0.924725191,0.557830026,0.757483455,0.769854165,0.78130367,-0.00478988,0.001832474,0.0934,0.012831212,0.016340132,0.000375418,0.007935261,0.000154193,0.119124659,0.299177114,0.337761715,0.489648584,0.620499139,0.730106083,0.795684581,0.857964327,0.901974746,0.938071761,0.974132725,0.273917589,0.417945841,0.65626753,0.7949156,0.902111275,0.943635576,0.956652557,0.472178245,0.711064877,0.727700737,0.749318236,400,57,1862,0.003591341,44,8,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,111379
221,"York, PA Urbanized Area",0.060869592,0.266451755,0.300824121,0.377067782,0.453927988,0.532143983,0.608404883,0.689830359,0.772823562,0.856032758,0.936747382,0.192298723,0.290583532,0.460414699,0.601267135,0.753239686,0.853948518,0.895970799,0.774482469,0.830284427,0.925846087,0.943263492,0.00186184,0.000949709,0.0812,0.016141871,0.011079814,0.000125849,0.008734043,0.000212393,0.072099179,0.255462059,0.317361232,0.460698145,0.604147419,0.705847836,0.779364029,0.840245699,0.894104722,0.942251991,0.976603661,0.280965075,0.390486782,0.588391599,0.722923069,0.870273528,0.933876089,0.953019678,0.619395777,0.720226423,0.88132716,0.907475809,400,43,1492,0.00202811,44,11,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,197228
222,"Youngstown, OH--PA Urbanized Area",0.05423719,0.249851478,0.27894334,0.357330662,0.430066904,0.500619775,0.568988615,0.643542028,0.722982505,0.814576755,0.912021651,0.223461108,0.345558216,0.537357006,0.678811032,0.817778606,0.902361736,0.934378136,0.785341212,0.808534591,0.958848561,0.966713022,-0.002697146,0.001044783,0.0946,0.012862348,0.009934209,0.000153907,0.011613093,0.000200163,0.082343467,0.249151064,0.292307004,0.443585442,0.584072657,0.679905152,0.75348858,0.813404022,0.864680223,0.91429658,0.96134935,0.31815243,0.462456032,0.668133745,0.803450996,0.899993475,0.949617116,0.970608996,0.696901244,0.73612637,0.938156547,0.944106356,400,43,1260,0.001317267,44,16,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,303659
223,"Yuba City, CA Urbanized Area",0.073713021,0.305768786,0.337834659,0.426474562,0.518539541,0.596165547,0.668409011,0.736778367,0.806417062,0.880098981,0.945540888,0.223095507,0.366727326,0.545287923,0.67777098,0.802227138,0.88124634,0.912930367,0.478484105,0.66539529,0.692919806,0.831062652,0.001813452,0.003383816,0.1488,0.022973028,0.014741807,0.000466556,0.007413301,0.000327489,0.091694897,0.287097724,0.32505155,0.47208005,0.628792621,0.718839753,0.782531851,0.834993372,0.894543044,0.936740555,0.969474925,0.256466074,0.426413965,0.615273677,0.749425162,0.87280099,0.933522905,0.951006136,0.517426797,0.665989352,0.696104703,0.789902396,400,71,2661,0.003887723,44,6,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,102888
224,"Yuma, AZ--CA Urbanized Area",0.071986044,0.297691525,0.335680576,0.444696454,0.534608423,0.609139286,0.672299799,0.742775031,0.807407089,0.873901483,0.937374255,0.221600176,0.341464211,0.536979817,0.682046525,0.815831477,0.889910874,0.918950346,0.425633364,0.72140627,0.747145989,0.763272043,-0.004645497,0.004731131,0.1176,0.007939773,0.01607785,0.00026576,0.006412483,0.000249922,0.084481981,0.28259604,0.327014063,0.52032307,0.66547497,0.754991595,0.809200115,0.865696363,0.903611988,0.939551474,0.964257308,0.246084426,0.362750548,0.58517259,0.754700324,0.869164787,0.936576965,0.958321072,0.402726137,0.681410111,0.719402178,0.740257274,400,79,1818,0.003739646,44,8,0.807265389,0.807265389,1.098,0.05,0.04,0.075,0.09,0.0025,0.0025,0.0073,0.0073,106962
